id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2001762,Wonderful flat -wonderful Kreuzberg,1481984,Ben,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49114489170809,13.412857576941516,Entire home/apt,67,3,6,2015-12-02,0.24,1,0
10029891,Perfect place in Kreuzberg,22749471,Antje,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491468646930564,13.409261077387354,Entire home/apt,65,2,1,2016-01-03,0.91,2,60
9537471,Penthouse overlooking Berlin,2558584,Eric,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49565303973537,13.418397939336103,Entire home/apt,199,3,0,,,1,3
4096966,Big room in the heart of KREUZBERG,9069975,Gianmarco,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49104749180234,13.422209056224292,Private room,30,3,19,2016-01-02,1.19,1,0
3376021,Sunny 4 Bedroom Apt Heart of Berlin,16739581,Ava,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4931556775262,13.397988573551563,Entire home/apt,199,3,19,2016-01-05,1.11,42,361
9161590,Bright&spacious room in Kreuzberg,10340955,민주,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48851665049406,13.393422307350285,Private room,28,4,0,,,1,0
560732,Berlin Kreuzberg with a kid,2757184,Vivien,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48785373406816,13.39390516332663,Entire home/apt,75,14,2,2013-08-02,0.05,1,0
703900,Bright and big room at Kreuzberg,3614852,Sharon,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48975171386232,13.419726497802065,Private room,45,3,10,2015-06-11,0.25,1,365
7342175,bright flat in kreuzberg,7265903,Dafina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495250582361386,13.413252591710934,Entire home/apt,40,1,6,2016-01-02,0.91,1,0
8914054,Trendy Loft (Remise),344288,Mic,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49242887722343,13.396925503590083,Entire home/apt,80,3,2,2015-12-15,0.75,3,311
1512981,Come to Bergmannkiez!,8079574,Clara,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49059597627185,13.38033467280735,Shared room,24,7,4,2015-09-07,0.14,3,325
6620022,Kreuzberg Loft Apartment,21328663,Bettina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49218431593273,13.396963768460605,Entire home/apt,80,1,9,2015-12-06,1.36,1,365
7668059,Schönes Zimmer in perfekter Lage,29865096,Alice,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49512520814429,13.415970543969342,Private room,35,3,1,2015-09-01,0.19,1,0
7700881,"Big, cozy and sunny Room",3008668,Jana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49215906794672,13.414710253332014,Private room,33,1,6,2016-01-06,1.24,1,362
9702854,Lovely 80m² home in Kreuzberg,9889787,Marcel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48825353083858,13.390672942469676,Entire home/apt,58,6,0,,,1,8
9966419,Lovely apartment for two,34496222,Fabian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48533651574013,13.383610042748634,Entire home/apt,70,3,1,2016-01-22,1,1,0
9242514,Altbauwohnung in Kreuzberg/Mitte,43651750,Heike,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.497785862386486,13.384870809122024,Entire home/apt,60,1,5,2016-01-05,1.70,1,219
10651507,Nice and sweet flat in Kreuzberg,55004124,Kevin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49992551609903,13.375106984293023,Private room,35,2,1,2016-01-23,1,1,344
